fpr,rus_mean_tpr,rus_std_tpr,smote_mean_tpr,smote_std_tpr
0.5276381909547738,0.9947368421052631,0.006446025638903121,0.9973684210526315,0.0052631578947368585
0.5326633165829145,0.9947368421052631,0.006446025638903121,0.9973684210526315,0.0052631578947368585
0.5376884422110553,0.9947368421052631,0.006446025638903121,0.9973684210526315,0.0052631578947368585
0.542713567839196,0.9947368421052631,0.006446025638903121,0.9973684210526315,0.0052631578947368585
0.5477386934673367,0.9973684210526315,0.0052631578947368585,0.9973684210526315,0.0052631578947368585
0.5527638190954774,0.9973684210526315,0.0052631578947368585,0.9973684210526315,0.0052631578947368585
0.5577889447236181,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5628140703517588,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5678391959798995,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5728643216080402,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.577889447236181,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5829145728643216,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5879396984924623,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.592964824120603,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.5979899497487438,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.6030150753768845,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.6080402010050251,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.6130653266331658,0.9973684210526315,0.0052631578947368585,1.0,0.0
0.6180904522613065,1.0,0.0,1.0,0.0
0.6231155778894473,1.0,0.0,1.0,0.0
0.628140703517588,1.0,0.0,1.0,0.0
0.6331658291457286,1.0,0.0,1.0,0.0
0.6381909547738693,1.0,0.0,1.0,0.0
0.6432160804020101,1.0,0.0,1.0,0.0
0.6482412060301508,1.0,0.0,1.0,0.0
0.6532663316582915,1.0,0.0,1.0,0.0
0.6582914572864321,1.0,0.0,1.0,0.0
0.6633165829145728,1.0,0.0,1.0,0.0
0.6683417085427136,1.0,0.0,1.0,0.0
0.6733668341708543,1.0,0.0,1.0,0.0
0.678391959798995,1.0,0.0,1.0,0.0
0.6834170854271356,1.0,0.0,1.0,0.0
0.6884422110552764,1.0,0.0,1.0,0.0
0.6934673366834171,1.0,0.0,1.0,0.0
0.6984924623115578,1.0,0.0,1.0,0.0
0.7035175879396985,1.0,0.0,1.0,0.0
0.7085427135678392,1.0,0.0,1.0,0.0
0.7135678391959799,1.0,0.0,1.0,0.0
0.7185929648241206,1.0,0.0,1.0,0.0
0.7236180904522613,1.0,0.0,1.0,0.0
0.7286432160804021,1.0,0.0,1.0,0.0
0.7336683417085427,1.0,0.0,1.0,0.0
0.7386934673366834,1.0,0.0,1.0,0.0
0.7437185929648241,1.0,0.0,1.0,0.0
0.7487437185929648,1.0,0.0,1.0,0.0
0.7537688442211056,1.0,0.0,1.0,0.0
0.7587939698492463,1.0,0.0,1.0,0.0
0.7638190954773869,1.0,0.0,1.0,0.0
0.7688442211055276,1.0,0.0,1.0,0.0
0.7738693467336684,1.0,0.0,1.0,0.0
0.7788944723618091,1.0,0.0,1.0,0.0
0.7839195979899498,1.0,0.0,1.0,0.0
0.7889447236180904,1.0,0.0,1.0,0.0
0.7939698492462312,1.0,0.0,1.0,0.0
0.7989949748743719,1.0,0.0,1.0,0.0
0.8040201005025126,1.0,0.0,1.0,0.0
0.8090452261306533,1.0,0.0,1.0,0.0
0.8140703517587939,1.0,0.0,1.0,0.0
0.8190954773869347,1.0,0.0,1.0,0.0
0.8241206030150754,1.0,0.0,1.0,0.0
0.8291457286432161,1.0,0.0,1.0,0.0
0.8341708542713568,1.0,0.0,1.0,0.0
0.8391959798994975,1.0,0.0,1.0,0.0
0.8442211055276382,1.0,0.0,1.0,0.0
0.8492462311557789,1.0,0.0,1.0,0.0
0.8542713567839196,1.0,0.0,1.0,0.0
0.8592964824120604,1.0,0.0,1.0,0.0
0.864321608040201,1.0,0.0,1.0,0.0
0.8693467336683417,1.0,0.0,1.0,0.0
0.8743718592964824,1.0,0.0,1.0,0.0
0.8793969849246231,1.0,0.0,1.0,0.0
0.8844221105527639,1.0,0.0,1.0,0.0
0.8894472361809045,1.0,0.0,1.0,0.0
0.8944723618090452,1.0,0.0,1.0,0.0
0.8994974874371859,1.0,0.0,1.0,0.0
0.9045226130653267,1.0,0.0,1.0,0.0
0.9095477386934674,1.0,0.0,1.0,0.0
0.914572864321608,1.0,0.0,1.0,0.0
0.9195979899497487,1.0,0.0,1.0,0.0
0.9246231155778895,1.0,0.0,1.0,0.0
0.9296482412060302,1.0,0.0,1.0,0.0
0.9346733668341709,1.0,0.0,1.0,0.0
0.9396984924623115,1.0,0.0,1.0,0.0
0.9447236180904522,1.0,0.0,1.0,0.0
0.949748743718593,1.0,0.0,1.0,0.0
0.9547738693467337,1.0,0.0,1.0,0.0
0.9597989949748744,1.0,0.0,1.0,0.0
0.964824120603015,1.0,0.0,1.0,0.0
0.9698492462311558,1.0,0.0,1.0,0.0
0.9748743718592965,1.0,0.0,1.0,0.0
0.9798994974874372,1.0,0.0,1.0,0.0
0.9849246231155779,1.0,0.0,1.0,0.0
0.9899497487437187,1.0,0.0,1.0,0.0
0.9949748743718593,1.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0
