recall,rus_mean_precision,rus_std_precision,smote_mean_precision,smote_std_precision
0.6180904522613065,0.8672622277799105,0.012039477640029406,0.8977824782036741,0.0249681565932965
0.6231155778894473,0.8659573544526612,0.011712344713174644,0.8947050935296268,0.02323824956244847
0.628140703517588,0.8644935879448064,0.012066299206766122,0.8915375316024511,0.021511850915556695
0.6331658291457286,0.8627222081315644,0.013269516436576265,0.888472752226132,0.020511354777765126
0.6381909547738693,0.8602843328233174,0.015776930778992268,0.8856306683766692,0.021149017230004077
0.6432160804020101,0.8578464575150704,0.019001665745091056,0.8827885845272061,0.022848241630628017
0.6482412060301508,0.8545901848464,0.015045233581387393,0.880752118662981,0.021596379086105705
0.6532663316582915,0.8509787586062251,0.010804239371259522,0.8790652606036703,0.0189078851470915
0.6582914572864321,0.8476420471893789,0.012749371606449416,0.8774852414643421,0.01657500194867497
0.6633165829145728,0.8475103420447034,0.011614367174324399,0.8771516763914757,0.01668508790275546
0.6683417085427136,0.8473786369000276,0.010829173172539657,0.8768181113186092,0.017100297810794602
0.6733668341708543,0.8458107443746933,0.010029627189513404,0.8770037887945076,0.017399653859888134
0.678391959798995,0.8425604609177295,0.009090647554675164,0.8777977218275301,0.01730338795562649
0.6834170854271356,0.8393101774607661,0.008591173072601585,0.8785916548605529,0.017207122191177687
0.6884422110552764,0.8379012738897833,0.007312395672683949,0.8756948210779395,0.016390680553573515
0.6934673366834171,0.836837629047422,0.0064617952057334374,0.8721059685173943,0.017715371230331366
0.6984924623115578,0.8355774794719519,0.00679055374683576,0.8692554549758948,0.019977538188788044
0.7035175879396985,0.8336353428815739,0.008584017890629554,0.868967412147555,0.019271466266038748
0.7085427135678392,0.8316932062911964,0.010601989645182698,0.8686793693192151,0.018802368510367113
0.7135678391959799,0.8303505738867247,0.010276726858386952,0.8665188654485949,0.01815921462977467
0.7185929648241206,0.8293989224730618,0.00939928053817041,0.8631371913330093,0.01746392250752731
0.7236180904522613,0.8284472710593989,0.010065988784093453,0.8597555172174236,0.017010724444912754
0.7286432160804021,0.8266128589079373,0.007869731376926823,0.8584919933313018,0.015368830950741846
0.7336683417085427,0.8247666766133053,0.007121131916629185,0.8572567114482397,0.013989246246961256
0.7386934673366834,0.8219766344992528,0.007203650762250397,0.855007876907169,0.013610227020015164
0.7437185929648241,0.8175685469804801,0.006968178792126369,0.8510215235237981,0.014822360576503234
0.7487437185929648,0.8131604594617071,0.008206699959647883,0.8470351701404271,0.016485334142102032
0.7537688442211056,0.8121820709293719,0.009395874620755381,0.8439658469570335,0.018579967698636988
0.7587939698492463,0.8123469153925157,0.010496649329317423,0.8412022005069657,0.020997215730153576
0.7638190954773869,0.8115246478407012,0.011553179535862148,0.8385487596554082,0.02296391821293894
0.7688442211055276,0.8041874409901608,0.012111641309067054,0.8366226757540195,0.02090126832572989
0.7738693467336684,0.7968502341396201,0.01365035863093251,0.8346965918526307,0.019357122787083337
0.7788944723618091,0.7923067026187531,0.016568548178853896,0.8307337596257909,0.01848311400824861
0.7839195979899498,0.7904135810260376,0.02102015832800809,0.8248386277055741,0.02086370405548785
0.7889447236180904,0.7885204594333223,0.026029764293798656,0.8189434957853576,0.02619916149779923
0.7939698492462312,0.7817759306507523,0.024717519301116063,0.8102944440978881,0.019735106880743924
0.7989949748743719,0.7744606480811408,0.02482560975286413,0.8013214018495655,0.017549579529210053
0.8040201005025126,0.7688475068001951,0.02593835591524413,0.7931650062281734,0.01956380506532158
0.8090452261306533,0.7676923546086124,0.024666292474218237,0.7871474470106481,0.015014370414276328
0.8140703517587939,0.7665372024170296,0.023723713345950557,0.7811298877931229,0.012104375932849342
0.8190954773869347,0.7624558493055913,0.025131407721615016,0.7773865884347799,0.01109237484461016
0.8241206030150754,0.7568528717158276,0.028724825172250733,0.7748259042032115,0.012340169523442508
0.8291457286432161,0.7513478815347558,0.032915768543041325,0.772295600442042,0.015414144260275181
0.8341708542713568,0.748227251631848,0.02952235830224124,0.7705045547939068,0.014846556375070612
0.8391959798994975,0.7451066217289404,0.026406835384036306,0.7687135091457715,0.014749819998649343
0.8442211055276382,0.7424113428908263,0.024572090271341815,0.7669876454606002,0.015218213418711664
0.8492462311557789,0.7403009217668045,0.024336116067586046,0.765351406974504,0.016598249474389714
0.8542713567839196,0.7381905006427827,0.024441610818719033,0.7637151684884076,0.018724649324971705
